date,open,high,low,close,adj_close,volume
7/11/2008,3.931428909,3.977143049,3.769999981,3.887142897,3.887142897,8615600
7/14/2008,3.901428938,4.045713902,3.842856884,3.972856998,3.972856998,17445400
7/15/2008,3.944286108,4.031428814,3.871428967,3.958570957,3.958570957,12454400
7/16/2008,3.922857046,4.044285774,3.922857046,4.015714169,4.015714169,9185400
7/17/2008,3.995713949,4.03000021,3.842856884,3.968570948,3.968570948,9594900
7/18/2008,3.972856998,3.992856979,3.847142935,3.871428967,3.871428967,9723000
7/21/2008,3.861428976,3.921428919,3.831429005,3.907143116,3.907143116,8987300
7/22/2008,3.908571005,3.955713987,3.859999895,3.888571024,3.888571024,16783200
7/23/2008,3.884285927,4.028571129,3.884285927,3.99714303,3.99714303,10553900
7/24/2008,3.947143078,3.962857008,3.809999943,3.818571091,3.818571091,12923400
7/25/2008,4.05571413,4.115714073,3.832856894,3.978570938,3.978570938,27176100
7/28/2008,4,4.137143135,3.972856998,4.090000153,4.090000153,13051500
7/29/2008,4.127142906,4.448571205,4.105713844,4.434286118,4.434286118,19681200
7/30/2008,4.421429157,4.4814291,4.302856922,4.361429214,4.361429214,9216900
7/31/2008,4.340000153,4.474286079,4.325714111,4.412857056,4.412857056,14311500
8/1/2008,4.364285946,4.385714054,4.119999886,4.174285889,4.174285889,17635800
8/4/2008,4.23714304,4.301428795,4.228570938,4.261428833,4.261428833,11844000
8/5/2008,4.327143192,4.327143192,4.214285851,4.269999981,4.269999981,8262800
8/6/2008,4.254285812,4.322856903,4.239999771,4.285714149,4.285714149,7778400
8/7/2008,4.235713959,4.408570766,4.235713959,4.351428986,4.351428986,10118500
8/8/2008,4.357142925,4.517142773,4.357142925,4.435713768,4.435713768,9188200
8/11/2008,4.405714035,4.627142906,4.388570786,4.599999905,4.599999905,14011200
8/12/2008,4.618570805,4.618570805,4.355713844,4.401429176,4.401429176,8773800
8/13/2008,4.382856846,4.45142889,4.324285984,4.45142889,4.45142889,9330300
8/14/2008,4.414286137,4.594285965,4.372857094,4.54857111,4.54857111,13657000
8/15/2008,4.575714111,4.652856827,4.434286118,4.465713978,4.465713978,9751000
8/18/2008,4.475714207,4.495714188,4.342856884,4.369999886,4.369999886,7690900
8/19/2008,4.347143173,4.377142906,4.272857189,4.301428795,4.301428795,6036800
8/20/2008,4.308570862,4.384285927,4.272857189,4.360000134,4.360000134,5107200
8/21/2008,4.278571129,4.348570824,4.271429062,4.285714149,4.285714149,5387200
8/22/2008,4.300000191,4.397142887,4.288570881,4.378571033,4.378571033,5344500
8/25/2008,4.348570824,4.375713825,4.267142773,4.277143002,4.277143002,5709900
8/26/2008,4.274285793,4.357142925,4.26285696,4.29857111,4.29857111,10262700
8/27/2008,4.272857189,4.428571224,4.2685709,4.377142906,4.377142906,6292300
8/28/2008,4.334286213,4.497142792,4.334286213,4.445713997,4.445713997,8675800
8/29/2008,4.448571205,4.491428852,4.364285946,4.405714035,4.405714035,4333700
9/2/2008,4.452857018,4.571428776,4.361429214,4.405714035,4.405714035,8938300
9/3/2008,4.440000057,4.53000021,4.380000114,4.415713787,4.415713787,5409600
9/4/2008,4.377142906,4.471428871,4.235713959,4.267142773,4.267142773,13195000
9/5/2008,4.205714226,4.261428833,4.075714111,4.23714304,4.23714304,10923500
9/8/2008,4.309999943,4.401429176,4.227142811,4.307143211,4.307143211,11142600
9/9/2008,4.297142982,4.342856884,4.104286194,4.105713844,4.105713844,9315600
9/10/2008,4.145713806,4.164286137,4.062857151,4.107142925,4.107142925,8769600
9/11/2008,4.025713921,4.144286156,3.940000057,4.118570805,4.118570805,8371300
9/12/2008,4.047142982,4.242856979,4.045713902,4.20714283,4.20714283,7381500
9/15/2008,4.168570995,4.311429024,3.99714303,4.015714169,4.015714169,6594000
9/16/2008,3.962857008,4.107142925,3.924285889,4.065713882,4.065713882,10801700
9/17/2008,4.045713902,4.257143021,4,4.122857094,4.122857094,11447800
9/18/2008,4.079999924,4.454286098,4.079999924,4.434286118,4.434286118,18216800
9/19/2008,4.571428776,4.852857113,4.411428928,4.562857151,4.562857151,14959000
9/22/2008,4.485713959,4.599999905,4.440000057,4.53000021,4.53000021,6972000
9/23/2008,4.54857111,4.642857075,4.472856998,4.504285812,4.504285812,5840800
9/24/2008,4.501429081,4.631429195,4.364285946,4.538570881,4.538570881,5910100
9/25/2008,4.55571413,4.728570938,4.472856998,4.710000038,4.710000038,6216700
9/26/2008,4.608571053,4.705714226,4.501429081,4.695713997,4.695713997,3914400
9/29/2008,4.617143154,4.70142889,4.442856789,4.514286041,4.514286041,8029000
9/30/2008,4.574285984,4.641428947,4.254285812,4.411428928,4.411428928,10700200
10/1/2008,4.332857132,4.381429195,4.225714207,4.291429043,4.291429043,6501600
10/2/2008,4.257143021,4.285714149,4.044285774,4.185713768,4.185713768,5233200
10/3/2008,4.172856808,4.428571224,4.099999905,4.138570786,4.138570786,5013400
10/6/2008,3.714286089,3.829999924,3.598571062,3.784286022,3.784286022,28088200
10/7/2008,3.831429005,3.838571072,3.121428967,3.187143087,3.187143087,12485900
10/8/2008,3.132857084,3.394285917,3.071429014,3.248570919,3.248570919,13895000
10/9/2008,3.25,3.442857027,3.242856979,3.277143002,3.277143002,12521600
10/10/2008,3.187143087,3.549999952,3.088571072,3.470000029,3.470000029,9565500
10/13/2008,3.608571053,3.742856979,3.555713892,3.628571033,3.628571033,8341900
10/14/2008,3.751429081,3.76285696,3.380000114,3.434286118,3.434286118,9631300
10/15/2008,3.412857056,3.454286098,3.215713978,3.215713978,3.215713978,5328400
10/16/2008,3.274286032,3.372857094,3.098571062,3.349999905,3.349999905,9604700
10/17/2008,3.23714304,3.4814291,3.212857008,3.328571081,3.328571081,6604500
10/20/2008,3.434286118,3.527143002,3.208570957,3.400000095,3.400000095,9104900
10/21/2008,3.357142925,3.357142925,2.960000038,2.978570938,2.978570938,14900900
10/22/2008,2.965713978,3.039999962,2.862857103,2.957143068,2.957143068,12454400
10/23/2008,2.894285917,3.021429062,2.868571043,2.970000029,2.970000029,11550700
10/24/2008,2.858571053,2.891428947,2.694286108,2.707143068,2.707143068,12054700
10/27/2008,2.712857008,2.817142963,2.557142973,2.562856913,2.562856913,10336200
10/28/2008,2.619999886,2.9414289,2.578571081,2.938570976,2.938570976,14797300
10/29/2008,2.910000086,3.285713911,2.857142925,3.108571053,3.108571053,10268300
10/30/2008,3.27857089,3.328571081,3.127142906,3.254286051,3.254286051,8499400
10/31/2008,3.264286041,3.638571024,3.198570967,3.537142992,3.537142992,10673600
11/3/2008,3.50285697,3.544286013,3.29857111,3.337142944,3.337142944,9460500
11/4/2008,3.385714054,3.477143049,3.285713911,3.432857037,3.432857037,5430600
11/5/2008,3.428570986,3.442857027,3.274286032,3.284286022,3.284286022,5829600
11/6/2008,3.212857008,3.271429062,3.054286003,3.068571091,3.068571091,6739600
11/7/2008,3.078571081,3.175714016,3.037142992,3.122857094,3.122857094,5490800
11/10/2008,3.171428919,3.24000001,3.027143002,3.075714111,3.075714111,3045700
11/11/2008,3.062856913,3.238570929,2.975713968,3.145714045,3.145714045,4465300
11/12/2008,3.105714083,3.137142897,2.942857027,2.957143068,2.957143068,4350500
11/13/2008,2.934286118,3.498570919,2.934286118,3.480000019,3.480000019,13511400
11/14/2008,3.415714025,3.445713997,3.140000105,3.147142887,3.147142887,9055200
11/17/2008,3.155714035,3.157143116,3.004286051,3.035713911,3.035713911,7175700
11/18/2008,3.061429024,3.142857075,2.942857027,3.064285994,3.064285994,6712300
11/19/2008,3.069999933,3.155714035,2.931428909,2.935714006,2.935714006,7198100
11/20/2008,2.892857075,2.932857037,2.657143116,2.674285889,2.674285889,12006400
11/21/2008,2.714286089,2.865714073,2.604285955,2.855714083,2.855714083,11310600
11/24/2008,2.872857094,3.24142909,2.845714092,3.172857046,3.172857046,13810300
11/25/2008,3.142857075,3.172857046,2.940000057,3.089999914,3.089999914,7214200
11/26/2008,3.042856932,3.307142973,3.042856932,3.267143011,3.267143011,8019200
11/28/2008,3.190000057,3.288570881,3.160000086,3.282856941,3.282856941,2781100
12/1/2008,3.171428919,3.257143021,3.112857103,3.148571014,3.148571014,7054600
12/2/2008,3.198570967,3.368571043,3.154285908,3.315713882,3.315713882,6883800
12/3/2008,3.2314291,3.421428919,3.218570948,3.401428938,3.401428938,6189400
12/4/2008,3.284286022,3.492856979,3.235713959,3.309999943,3.309999943,6727000
12/5/2008,3.292856932,3.631428957,3.225713968,3.609999895,3.609999895,9088100
12/8/2008,3.571429014,3.678570986,3.50857091,3.644285917,3.644285917,9763600
12/9/2008,3.598571062,4.152856827,3.572856903,4.01285696,4.01285696,17894800
12/10/2008,4.041429043,4.137143135,3.961429119,4.068571091,4.068571091,8979600
12/11/2008,3.978570938,4.157143116,3.905714035,4.019999981,4.019999981,12569900
12/12/2008,4.04857111,4.108571053,3.890000105,4.072856903,4.072856903,5471900
12/15/2008,3.928570986,4.119999886,3.928570986,4.070000172,4.070000172,4821600
12/16/2008,4.142857075,4.25,4.031428814,4.092856884,4.092856884,9816800
12/17/2008,4.077143192,4.155714035,3.98714304,4.112856865,4.112856865,6004600
12/18/2008,4.085713863,4.130000114,3.964286089,4.034286022,4.034286022,5366200
12/19/2008,4.111429214,4.142857075,3.902857065,3.955713987,3.955713987,15471400
12/22/2008,4.038570881,4.04285717,3.859999895,3.988570929,3.988570929,8297100
12/23/2008,3.992856979,4.028571129,3.831429005,3.878571033,3.878571033,6005300
12/24/2008,3.868571043,3.947143078,3.858571053,3.915714025,3.915714025,2150400
12/26/2008,3.875714064,4.068571091,3.857142925,4.065713882,4.065713882,2457700
12/29/2008,4.105713844,4.28714323,3.928570986,3.99000001,3.99000001,8669500
12/30/2008,4.038570881,4.105713844,3.98714304,4.094285965,4.094285965,3313800
12/31/2008,4.108571053,4.337142944,4.078570843,4.269999981,4.269999981,6200600
1/2/2009,4.217143059,4.357142925,4.199999809,4.267142773,4.267142773,6605200
1/5/2009,4.327143192,4.562857151,4.302856922,4.562857151,4.562857151,13044500
1/6/2009,4.591429234,4.75,4.590000153,4.705714226,4.705714226,12065900
1/7/2009,4.715713978,4.734285831,4.571428776,4.672856808,4.672856808,10133900
1/8/2009,4.618570805,4.797142982,4.485713959,4.735713959,4.735713959,8175300
1/9/2009,4.769999981,4.769999981,4.594285965,4.608571053,4.608571053,5686100
1/12/2009,4.601428986,4.645713806,4.428571224,4.458570957,4.458570957,6524700
1/13/2009,4.432857037,4.53000021,4.321428776,4.420000076,4.420000076,7823200
1/14/2009,4.362856865,4.418570995,4.111429214,4.21999979,4.21999979,9045400
1/15/2009,4.182857037,4.618570805,4.124286175,4.517142773,4.517142773,7408100
1/16/2009,4.561429024,4.561429024,4.321428776,4.465713978,4.465713978,6655600
1/20/2009,4.428571224,4.48714304,4.23714304,4.261428833,4.261428833,5606300
1/21/2009,4.325714111,4.412857056,4.188570976,4.384285927,4.384285927,8064000
1/22/2009,4.264286041,4.471428871,4.208570957,4.405714035,4.405714035,7172900
1/23/2009,4.331429005,4.425714016,4.295713902,4.348570824,4.348570824,9434600
1/26/2009,4.342856884,4.45714283,4.158570766,4.307143211,4.307143211,15659700
1/27/2009,4.71999979,5.050000191,4.702857018,4.974286079,4.974286079,60159400
1/28/2009,4.998570919,5.174285889,4.98714304,5.165713787,5.165713787,18397400
1/29/2009,5.057143211,5.414286137,5.03714323,5.2685709,5.2685709,24274600
1/30/2009,5.135714054,5.252857208,5.045713902,5.162857056,5.162857056,18736900
2/2/2009,5.079999924,5.371428967,5.079999924,5.278571129,5.278571129,15437100
2/3/2009,5.269999981,5.318571091,5.142857075,5.248570919,5.248570919,17175200
2/4/2009,5.285714149,5.421429157,5.172856808,5.264286041,5.264286041,14547400
2/5/2009,5.085713863,5.358571053,5.085713863,5.352857113,5.352857113,14248500
2/6/2009,5.260000229,5.301428795,5.102857113,5.285714149,5.285714149,21145600
2/9/2009,5.26285696,5.285714149,5.131429195,5.277143002,5.277143002,10991400
2/10/2009,5.230000019,5.357142925,5.150000095,5.167142868,5.167142868,16384200
2/11/2009,5.144286156,5.211429119,4.972856998,5.167142868,5.167142868,13302100
2/12/2009,5.242856979,5.428571224,5.227142811,5.418570995,5.418570995,20511400
2/13/2009,5.428571224,5.547142982,5.378571033,5.50571394,5.50571394,20008800
2/17/2009,5.429999828,5.491428852,5.281428814,5.317142963,5.317142963,15198400
2/18/2009,5.341429234,5.375713825,5.185713768,5.285714149,5.285714149,13208300
2/19/2009,5.23714304,5.480000019,5.23714304,5.29857111,5.29857111,14897400
2/20/2009,5.232857227,5.395713806,5.222856998,5.257143021,5.257143021,11410700
2/23/2009,5.265714169,5.274285793,5.054286003,5.082857132,5.082857132,14423500
2/24/2009,5.088571072,5.190000057,5.057143211,5.151429176,5.151429176,14244300
2/25/2009,5.227142811,5.307143211,5.054286003,5.112856865,5.112856865,15887900
2/26/2009,5.072856903,5.25,4.985713959,5.111429214,5.111429214,10766700
2/27/2009,5.111429214,5.257143021,5.035714149,5.177143097,5.177143097,8995700
3/2/2009,5.057143211,5.141428947,4.858571053,4.907143116,4.907143116,15885100
3/3/2009,4.898571014,5.588571072,4.872857094,5.19428587,5.19428587,51740500
3/4/2009,5.297142982,5.458570957,5.155714035,5.387143135,5.387143135,14490000
3/5/2009,5.245714188,5.519999981,5.239999771,5.414286137,5.414286137,11335100
3/6/2009,5.497142792,5.54285717,5.272857189,5.454286098,5.454286098,8729700
3/9/2009,5.458570957,5.695713997,5.434286118,5.5,5.5,11848900
3/10/2009,5.601428986,5.684286118,5.45714283,5.5,5.5,16337300
3/11/2009,5.51285696,5.550000191,5.285714149,5.355713844,5.355713844,11030600
3/12/2009,5.258571148,5.714285851,5.214285851,5.708570957,5.708570957,14080500
3/13/2009,5.704286098,5.714285851,5.539999962,5.624286175,5.624286175,9539600
3/16/2009,5.668570995,5.764286041,5.511428833,5.522857189,5.522857189,12023900
3/17/2009,5.535714149,5.827143192,5.44428587,5.827143192,5.827143192,11903500
3/18/2009,5.814286232,6.064286232,5.735713959,5.945713997,5.945713997,16355500
3/19/2009,6.064286232,6.064286232,5.891428947,5.929999828,5.929999828,12115600
3/20/2009,5.972856998,6.03714323,5.820000172,5.949999809,5.949999809,13117300
3/23/2009,5.949999809,6.199999809,5.800000191,6.199999809,6.199999809,14639800
3/24/2009,6.145713806,6.345714092,6.135714054,6.202857018,6.202857018,12205200
3/25/2009,6.175714016,6.257143021,5.771429062,5.937142849,5.937142849,18686500
3/26/2009,5.958570957,6.054286003,5.912857056,5.964285851,5.964285851,14459900
3/27/2009,5.891428947,5.891428947,5.630000114,5.668570995,5.668570995,11035500
3/30/2009,5.644286156,6.04857111,5.578570843,6.004285812,6.004285812,19396300
3/31/2009,6.03000021,6.281428814,5.952857018,6.131429195,6.131429195,12718300
4/1/2009,6.111429214,6.282856941,6.017142773,6.124286175,6.124286175,10427900
4/2/2009,6.252857208,6.275713921,6.141428947,6.161428928,6.161428928,11048800
4/3/2009,6.152856827,6.264286041,6.081429005,6.152856827,6.152856827,7205800
4/6/2009,6.141428947,6.377142906,6.099999905,6.357142925,6.357142925,12506900
4/7/2009,6.349999905,6.414286137,6.227142811,6.242856979,6.242856979,8216600
4/8/2009,6.301428795,6.381429195,6.274285793,6.325714111,6.325714111,6576500
4/9/2009,6.362856865,6.71285677,6.314286232,6.70714283,6.70714283,13811000
4/13/2009,6.70714283,7.177143097,6.628571033,7.059999943,7.059999943,26653200
4/14/2009,6.947143078,6.971428871,6.78000021,6.828570843,6.828570843,16957500
4/15/2009,6.757143021,6.808570862,6.517142773,6.655714035,6.655714035,10913000
4/16/2009,6.678571224,6.948571205,6.612856865,6.895713806,6.895713806,9825200
4/17/2009,6.871428967,7.015714169,6.78714323,6.975714207,6.975714207,8985900
4/20/2009,6.968571186,7.101428986,6.845714092,7.087142944,7.087142944,10650500
4/21/2009,7.062857151,7.070000172,6.397142887,6.657143116,6.657143116,24563000
4/22/2009,6.582857132,6.831429005,6.475714207,6.554286003,6.554286003,12685400
4/23/2009,6.539999962,6.568571091,6.215713978,6.474286079,6.474286079,24576300
4/24/2009,6.218571186,6.26285696,6.011428833,6.104286194,6.104286194,30082500
4/27/2009,6.277143002,6.685713768,6.2314291,6.624286175,6.624286175,29344700
4/28/2009,6.53714323,6.804286003,6.428571224,6.597143173,6.597143173,16545900
4/29/2009,6.5,6.571428776,6.421429157,6.461429119,6.461429119,17892700
4/30/2009,6.474286079,6.70714283,6.45142889,6.472856998,6.472856998,12247200
5/1/2009,6.464285851,6.485713959,6.318571091,6.354286194,6.354286194,7328300
5/4/2009,6.360000134,6.547142982,6.307143211,6.420000076,6.420000076,7936600
5/5/2009,6.418570995,6.498570919,6.357142925,6.44428587,6.44428587,7007700
5/6/2009,6.448571205,6.495714188,5.964285851,6.141428947,6.141428947,16352000
5/7/2009,6.077143192,6.185713768,5.525713921,5.710000038,5.710000038,25173400
5/8/2009,5.717143059,5.800000191,5.398571014,5.745714188,5.745714188,24913000
5/11/2009,5.648571014,5.714285851,5.454286098,5.657143116,5.657143116,12990600
5/12/2009,5.664286137,5.80571413,5.54285717,5.761428833,5.761428833,13067600
5/13/2009,5.714285851,5.714285851,5.26285696,5.378571033,5.378571033,20459600
5/14/2009,5.345714092,5.362856865,5.178571224,5.297142982,5.297142982,14255500
5/15/2009,5.378571033,5.625713825,5.218571186,5.5,5.5,16576000
5/18/2009,5.570000172,5.628571033,5.429999828,5.538570881,5.538570881,12098100
5/19/2009,5.588571072,5.75571394,5.550000191,5.661428928,5.661428928,13829900
5/20/2009,5.74428606,5.971428871,5.714285851,5.75,5.75,15792700
5/21/2009,5.714285851,5.80571413,5.50571394,5.587142944,5.587142944,9964500
5/22/2009,5.650000095,5.69428587,5.514286041,5.54285717,5.54285717,4261600
5/26/2009,5.514286041,5.772857189,5.5,5.727142811,5.727142811,8136100
5/27/2009,5.721428871,5.771429062,5.551428795,5.561429024,5.561429024,9294600
5/28/2009,5.531428814,5.610000134,5.382856846,5.50571394,5.50571394,8086400
5/29/2009,5.539999962,5.655714035,5.435713768,5.631429195,5.631429195,13692000
6/1/2009,5.71285677,5.885714054,5.675714016,5.848570824,5.848570824,9718100
6/2/2009,5.834286213,5.985713959,5.730000019,5.881429195,5.881429195,9578100
6/3/2009,5.840000153,5.889999866,5.691429138,5.785714149,5.785714149,7412300
6/4/2009,5.764286041,5.848570824,5.642857075,5.815713882,5.815713882,9455600
6/5/2009,5.757143021,5.761428833,5.521429062,5.598570824,5.598570824,10232600
6/8/2009,5.550000191,5.599999905,5.432857037,5.544285774,5.544285774,8421000
6/9/2009,5.610000134,5.661428928,5.559999943,5.572856903,5.572856903,8010100
6/10/2009,5.652856827,5.655714035,5.372857094,5.408570766,5.408570766,13949600
6/11/2009,5.400000095,5.550000191,5.348570824,5.391428947,5.391428947,8565200
6/12/2009,5.361429214,5.424285889,5.29285717,5.405714035,5.405714035,7498400
6/15/2009,5.351428986,5.50571394,5.29285717,5.45142889,5.45142889,14079800
6/16/2009,5.474286079,5.504285812,5.358571053,5.404285908,5.404285908,11970000
6/17/2009,5.642857075,5.869999886,5.588571072,5.771429062,5.771429062,21534100
6/18/2009,5.857142925,5.940000057,5.742856979,5.901429176,5.901429176,12373200
6/19/2009,5.918570995,6.115714073,5.917142868,5.941429138,5.941429138,15915200
6/22/2009,5.907143116,5.907143116,5.650000095,5.79285717,5.79285717,12356400
6/23/2009,5.714285851,5.742856979,5.574285984,5.652856827,5.652856827,7968800
6/24/2009,5.682857037,5.745714188,5.619999886,5.655714035,5.655714035,8351000
6/25/2009,5.627142906,5.882856846,5.591429234,5.872857094,5.872857094,9097200
6/26/2009,5.902856827,6.097143173,5.764286041,5.767142773,5.767142773,48461000
6/29/2009,5.797142982,5.96999979,5.742856979,5.885714054,5.885714054,8628200
6/30/2009,5.927143097,5.968571186,5.70142889,5.905714035,5.905714035,11391800
7/1/2009,5.940000057,6.067142963,5.78000021,5.802856922,5.802856922,8613500
7/2/2009,5.845714092,5.857142925,5.672856808,5.702857018,5.702857018,7030800
7/6/2009,5.641428947,5.767142773,5.594285965,5.682857037,5.682857037,7912100
7/7/2009,5.678571224,5.75,5.525713921,5.54285717,5.54285717,7216300
7/8/2009,5.521429062,5.552856922,5.418570995,5.528571129,5.528571129,7617400
7/9/2009,5.615714073,5.734285831,5.588571072,5.70714283,5.70714283,12084100
7/10/2009,5.625713825,5.767142773,5.625713825,5.724286079,5.724286079,5254900
7/13/2009,5.714285851,6.152856827,5.69428587,6.027143002,6.027143002,29690500
7/14/2009,6.061429024,6.221428871,5.971428871,6.185713768,6.185713768,13967800
7/15/2009,6.258571148,6.345714092,6.187142849,6.344285965,6.344285965,9424800
7/16/2009,6.257143021,6.324285984,6.161428928,6.304286003,6.304286003,8621900
7/17/2009,6.302856922,6.375713825,6.248570919,6.30571413,6.30571413,8306200
7/20/2009,6.358571053,6.425714016,6.232857227,6.402856827,6.402856827,9681000
7/21/2009,6.404285908,6.427143097,6.191429138,6.397142887,6.397142887,9128700
7/22/2009,6.378571033,6.547142982,6.358571053,6.468571186,6.468571186,9833600
7/23/2009,6.547142982,6.812857151,6.507143021,6.637143135,6.637143135,20060600
7/24/2009,6.321428776,6.367143154,5.984285831,6.028571129,6.028571129,35719600
7/27/2009,6.015714169,6.039999962,5.845714092,5.95714283,5.95714283,15504300
7/28/2009,5.841429234,6.067142963,5.821428776,6.04857111,6.04857111,11682300
7/29/2009,6.014286041,6.174285889,6,6.099999905,6.099999905,8586900
7/30/2009,6.081429005,6.304286003,6.077143192,6.230000019,6.230000019,10226300
7/31/2009,6.19428587,6.348570824,6.192856789,6.277143002,6.277143002,7630000
8/3/2009,6.335713863,6.424285889,6.258571148,6.424285889,6.424285889,8444100
8/4/2009,6.400000095,6.414286137,6.235713959,6.311429024,6.311429024,8518300
8/5/2009,6.338571072,6.357142925,6.245714188,6.329999924,6.329999924,6419700
8/6/2009,6.285714149,6.355713844,6.199999809,6.214285851,6.214285851,7716100
8/7/2009,6.328570843,6.45714283,6.258571148,6.428571224,6.428571224,9181200
8/10/2009,6.411428928,6.561429024,6.365714073,6.54285717,6.54285717,7541800
8/11/2009,6.550000191,6.617143154,6.514286041,6.584286213,6.584286213,5896100
8/12/2009,6.585713863,6.657143116,6.484285831,6.611429214,6.611429214,6157200
8/13/2009,6.574285984,6.667142868,6.445713997,6.611429214,6.611429214,5263300
8/14/2009,6.584286213,6.594285965,6.311429024,6.355713844,6.355713844,7927500
8/17/2009,6.25571394,6.25571394,6.072856903,6.158570766,6.158570766,6272000
8/18/2009,6.154285908,6.234285831,6.124286175,6.221428871,6.221428871,4278400
8/19/2009,6.257143021,6.535714149,6.245714188,6.409999847,6.409999847,9780400
8/20/2009,6.381429195,6.514286041,6.372857094,6.425714016,6.425714016,6836900
8/21/2009,6.48714304,6.514286041,6.421429157,6.442856789,6.442856789,8526000
8/24/2009,6.474286079,6.550000191,6.328570843,6.331429005,6.331429005,7900900
8/25/2009,6.402856827,6.414286137,6.320000172,6.351428986,6.351428986,7168700
8/26/2009,6.331429005,6.394286156,6.254285812,6.281428814,6.281428814,5680500
8/27/2009,6.241428852,6.29285717,6.124286175,6.25,6.25,9686600
8/28/2009,6.361429214,6.412857056,6.291429043,6.317142963,6.317142963,7205100
8/31/2009,6.30571413,6.375713825,6.174285889,6.232857227,6.232857227,5678400
9/1/2009,6.170000076,6.341429234,5.952857018,6.021429062,6.021429062,10955000
9/2/2009,5.955714226,6.059999943,5.948571205,5.968571186,5.968571186,6498100
9/3/2009,5.901429176,5.928571224,5.610000134,5.75571394,5.75571394,19494300
9/4/2009,5.725714207,5.877142906,5.714285851,5.849999905,5.849999905,8542100
9/8/2009,5.900000095,5.975714207,5.828570843,5.925714016,5.925714016,7308000
9/9/2009,5.914286137,6.281428814,5.914286137,6.175714016,6.175714016,17747100
9/10/2009,6.144286156,6.392857075,6.144286156,6.214285851,6.214285851,10404100
9/11/2009,6.251429081,6.264286041,6.065713882,6.094285965,6.094285965,6797700
9/14/2009,6.078570843,6.192856789,5.982857227,6.182857037,6.182857037,5656700
9/15/2009,6.28000021,6.428571224,6.171429157,6.424285889,6.424285889,10293500
9/16/2009,6.46999979,6.714285851,6.464285851,6.685713768,6.685713768,12653200
9/17/2009,6.615714073,6.721428871,6.579999924,6.634285927,6.634285927,6533100
9/18/2009,6.585713863,6.78000021,6.534286022,6.771429062,6.771429062,12318600
9/21/2009,6.667142868,6.841429234,6.654285908,6.785714149,6.785714149,8175300
9/22/2009,6.842856884,6.885714054,6.760000229,6.818571091,6.818571091,6386800
9/23/2009,6.849999905,6.855713844,6.685713768,6.692856789,6.692856789,5079900
9/24/2009,6.735713959,6.735713959,6.597143173,6.659999847,6.659999847,3733800
9/25/2009,6.614285946,6.705714226,6.571428776,6.608571053,6.608571053,4308500
9/28/2009,6.591429234,6.698571205,6.502857208,6.567142963,6.567142963,9012500
9/29/2009,6.574285984,6.74428606,6.528571129,6.608571053,6.608571053,9739800
9/30/2009,6.687142849,6.7314291,6.498570919,6.595714092,6.595714092,6714400
10/1/2009,6.535714149,6.561429024,6.331429005,6.374286175,6.374286175,8479800
10/2/2009,6.362856865,6.547142982,6.328570843,6.388570786,6.388570786,5773600
10/5/2009,6.428571224,6.534286022,6.394286156,6.488571167,6.488571167,8050000
10/6/2009,6.495714188,6.607142925,6.49428606,6.595714092,6.595714092,6304900
10/7/2009,6.574285984,6.659999847,6.551428795,6.607142925,6.607142925,3904600
10/8/2009,6.590000153,6.702857018,6.550000191,6.577143192,6.577143192,6747300
10/9/2009,6.619999886,6.702857018,6.588571072,6.70142889,6.70142889,4810400
10/12/2009,6.711429119,6.825714111,6.565713882,6.579999924,6.579999924,7390600
10/13/2009,6.579999924,6.708570957,6.562857151,6.641428947,6.641428947,4514300
10/14/2009,6.702857018,6.869999886,6.651429176,6.867143154,6.867143154,7655200
10/15/2009,6.754285812,7.275713921,6.754285812,7.192856789,7.192856789,18520600
10/16/2009,7.079999924,7.121428967,6.861429214,6.998570919,6.998570919,8269100
10/19/2009,7.121428967,7.204286098,7.010000229,7.114285946,7.114285946,5580400
10/20/2009,7.227142811,7.248570919,6.96999979,6.99428606,6.99428606,7756000
10/21/2009,7.00571394,7.070000172,6.825714111,6.835713863,6.835713863,6847400
10/22/2009,6.867143154,7.102857113,6.794285774,7.090000153,7.090000153,8807400
10/23/2009,7.115714073,8.214285851,7.104286194,7.841429234,7.841429234,50787800
10/26/2009,7.965713978,8.107143402,7.860000134,7.881429195,7.881429195,11316200
10/27/2009,7.889999866,7.918570995,7.728570938,7.748570919,7.748570919,9258900
10/28/2009,7.827143192,7.905714035,7.574285984,7.648571014,7.648571014,11095000
10/29/2009,7.670000076,7.907143116,7.571428776,7.902856827,7.902856827,9852500
10/30/2009,7.858571053,7.998570919,7.619999886,7.635714054,7.635714054,9387700
11/2/2009,7.597143173,7.7685709,7.514286041,7.685713768,7.685713768,5878600
11/3/2009,7.595714092,7.757143021,7.515714169,7.678571224,7.678571224,10738000
11/4/2009,7.727142811,7.857142925,7.714285851,7.73714304,7.73714304,7728000
11/5/2009,7.705714226,8.118571281,7.655714035,8.055713654,8.055713654,13412700
11/6/2009,7.851428986,8.002857208,7.714285851,7.980000019,7.980000019,12005000
11/9/2009,7.948571205,8.210000038,7.928571224,8.17142868,8.17142868,8535100
11/10/2009,8.130000114,8.48285675,8.109999657,8.342857361,8.342857361,13188000
11/11/2009,8.444286346,8.555713654,8.348570824,8.491429329,8.491429329,10472000
11/12/2009,8.492856979,8.548570633,8.29285717,8.312856674,8.312856674,5187000
11/13/2009,8.321429253,8.485713959,8.218570709,8.47571373,8.47571373,5477500
11/16/2009,8.508570671,8.625714302,8.460000038,8.494285583,8.494285583,8026200
